map,period,vehicle ID,start time,duration,tags
i80,0515-0530,2082,895.0,20,lane-change
i80,0515-0530,2217,895.1,20,lane-change
i80,0515-0530,2343,895.4,20,lane-change
i80,0515-0530,2218,896.7,20,lane-change
i80,0515-0530,2079,897.3,20,lane-change
i80,0515-0530,2216,897.7,20,lane-change
i80,0500-0515,2858,898.3,20,lane-change
i80,0500-0515,2845,898.7,20,lane-change
i80,0515-0530,2082,900.7,20,lane-change
i80,0515-0530,3010,900.7,20,lane-change
i80,0515-0530,2158,902.7,20,lane-change
i80,0500-0515,2822,903.3,20,lane-change
i80,0515-0530,2239,904.7,20,lane-change
i80,0500-0515,2728,905.3,20,lane-change
i80,0515-0530,2319,906.2,20,lane-change
i80,0500-0515,2782,906.9,20,lane-change
i80,0515-0530,2267,907.0,20,lane-change
i80,0515-0530,2174,909.8,20,lane-change
i80,0515-0530,2252,910.3,20,lane-change
i80,0515-0530,2115,910.6,20,lane-change
i80,0515-0530,2162,910.6,20,lane-change
i80,0515-0530,2265,910.8,20,lane-change
i80,0515-0530,2332,911.1,20,lane-change
i80,0515-0530,2483,913.0,20,lane-change
i80,0515-0530,2267,913.5,20,lane-change
i80,0515-0530,2261,913.8,20,lane-change
i80,0500-0515,2742,914.6,20,lane-change
i80,0515-0530,2370,914.7,20,lane-change
i80,0515-0530,2232,918.7,20,lane-change
i80,0515-0530,2259,918.9,20,lane-change
i80,0500-0515,2831,919.3,20,lane-change
i80,0500-0515,2725,920.0,20,lane-change
i80,0500-0515,2858,920.7,20,lane-change
i80,0515-0530,2262,920.8,20,lane-change
i80,0515-0530,2273,921.7,20,lane-change
i80,0515-0530,2262,923.2,20,lane-change
i80,0515-0530,2294,923.7,20,lane-change
i80,0515-0530,2265,923.8,20,lane-change
i80,0515-0530,2211,924.1,20,lane-change
i80,0515-0530,2288,926.3,20,lane-change
i80,0515-0530,2484,927.8,20,lane-change
i80,0515-0530,2198,928.5,20,lane-change
i80,0515-0530,2267,929.4,20,lane-change
i80,0515-0530,2292,930.3,20,lane-change
i80,0515-0530,2221,932.9,20,lane-change
i80,0500-0515,2793,934.1,20,lane-change
i80,0500-0515,2831,934.8,20,lane-change
i80,0515-0530,2306,935.8,20,lane-change
i80,0515-0530,2371,936.2,20,lane-change
i80,0515-0530,2292,936.6,20,lane-change
i80,0500-0515,2829,937.5,20,lane-change
i80,0515-0530,2392,938.3,20,lane-change
i80,0515-0530,2309,938.9,20,lane-change
i80,0515-0530,2415,939.9,20,lane-change
i80,0515-0530,2321,943.0,20,lane-change
i80,0515-0530,2414,943.6,20,lane-change
i80,0515-0530,2252,943.7,20,lane-change
i80,0515-0530,2349,943.9,20,lane-change
i80,0515-0530,2292,945.8,20,lane-change
i80,0515-0530,2439,946.2,20,lane-change
i80,0515-0530,2321,947.0,20,lane-change
i80,0515-0530,2337,947.8,20,lane-change
i80,0515-0530,2347,952.0,20,lane-change
i80,0515-0530,2392,953.4,20,lane-change
i80,0515-0530,2361,956.5,20,lane-change
i80,0515-0530,2364,962.6,20,lane-change
i80,0515-0530,2434,965.2,20,lane-change
i80,0515-0530,2377,967.4,20,lane-change
i80,0515-0530,2485,969.9,20,lane-change
i80,0515-0530,2349,970.0,20,lane-change
i80,0515-0530,2403,972.0,20,lane-change
i80,0515-0530,2420,973.5,20,lane-change
i80,0515-0530,2281,975.4,20,lane-change
i80,0515-0530,2480,975.4,20,lane-change
i80,0515-0530,2468,976.9,20,lane-change
i80,0515-0530,2430,977.6,20,lane-change
i80,0515-0530,2392,978.9,20,lane-change
i80,0515-0530,2468,981.1,20,lane-change
i80,0515-0530,2437,982.2,20,lane-change
i80,0515-0530,2294,985.1,20,lane-change
i80,0515-0530,2475,986.1,20,lane-change
i80,0515-0530,2430,986.4,20,lane-change
i80,0515-0530,2304,990.2,20,lane-change
i80,0515-0530,2391,992.4,20,lane-change
i80,0515-0530,2392,993.4,20,lane-change
i80,0515-0530,2446,994.1,20,lane-change
i80,0515-0530,2400,995.8,20,lane-change
i80,0515-0530,2371,998.2,20,lane-change
i80,0515-0530,2459,998.9,20,lane-change
i80,0515-0530,2312,1000.5,20,lane-change
i80,0515-0530,2463,1001.5,20,lane-change
i80,0515-0530,2437,1002.3,20,lane-change
i80,0515-0530,2369,1002.8,20,lane-change
i80,0515-0530,2258,1003.3,20,lane-change
i80,0515-0530,2437,1007.8,20,lane-change
i80,0515-0530,2458,1009.2,20,lane-change
i80,0515-0530,2480,1010.0,20,lane-change
i80,0515-0530,2321,1010.7,20,lane-change
i80,0515-0530,2456,1012.5,20,lane-change
i80,0515-0530,2488,1013.1,20,lane-change
i80,0515-0530,2404,1016.7,20,lane-change
i80,0515-0530,2480,1020.0999999999999,20,lane-change
i80,0515-0530,2475,1021.9000000000001,20,lane-change
i80,0515-0530,2437,1032.5,20,lane-change
i80,0515-0530,2480,1033.1,20,lane-change
i80,0515-0530,2468,1037.9,20,lane-change
i80,0515-0530,2475,1038.1,20,lane-change
i80,0515-0530,2400,1038.6,20,lane-change
i80,0515-0530,2413,1054.3,20,lane-change
i80,0515-0530,2467,1113.9,20,lane-change
i80,0515-0530,2456,1138.7,20,lane-change
